run_slug,seller_slug,segment_slug,company_name_raw,company_name,company_name_short,company_name_normalization_method,company_domain,company_linkedin_url,company_description,company_offer,company_icp,company_painpoint,company_signals,company_signal_sources,company_quality_score,company_needs_followup,people_count,emailed_people_count,bucket_summary
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,"Heartland Community Health Center – Lawrence, KS","Heartland Community Health Center - Lawrence, Ks","Heartland Community Health Center - Lawrence, Ks",heuristic,heartlandhealth.org,https://www.linkedin.com/company/heartland-community-health-center-%e2%80%93-lawrence-ks,"Heartland Community Health Center is a Federally Qualified Health Center (FQHC) providing integrated primary care, behavioral health, dental, and pharmacy services to underserved communities in Douglas County, Kansas. The organization operates as a patient-centered medical home with a patient-majority board and offers wraparound services including medication-assisted treatment, case management, and a 340B pharmacy program.","Healthcare services including primary care, behavioral health, psychiatry, dental, pediatric care, pharmacy, substance use treatment, and community outreach programs","Underserved populations in Douglas County and surrounding areas requiring integrated, affordable healthcare regardless of income or insurance status","Multi-site clinic operations with expanding behavioral health services create HIPAA compliance complexity and ePHI integrity monitoring challenges across distributed locations. As an FQHC handling sensitive patient data including substance use treatment records, the organization faces heightened regulatory scrutiny and needs robust file integrity monitoring to protect ePHI while maintaining operational flexibility across sites.",Behavioral health expansion building opening 2024 | Active school-based dental outreach program | Hiring dental hygienists for community expansion | Community mental health awareness event participation | 340B pharmacy program operations,https://lawrencekstimes.com/2024/09/19/heartland-opening-bluestem/ | https://heartlandhealth.org | https://www.linkedin.com/jobs/search?geoId=92000000&f_C=3666078,100,false,2,2,generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Heartland Health Services - Central Illinois,Heartland Health Services - Central Illinois,Heartland Health Services - Central Illinois,heuristic,hhsil.com,https://www.linkedin.com/company/heartlandhealthservices-centralillinois,"Heartland Health Services is a Federally Qualified Health Center (FQHC) serving Central Illinois with primary care, behavioral health, pediatrics, women's health, and telehealth services. The organization operates multiple locations including a mobile health center and employs approximately 81 staff members.","Comprehensive healthcare services including primary care, behavioral health, counseling, psychiatry, medication-assisted recovery, and community outreach programs serving underserved populations in Central Illinois.","Underserved communities in Central Illinois, Medicaid beneficiaries, patients requiring affordable healthcare regardless of financial situation, behavioral health patients","Multi-site clinic operations with distributed ePHI across locations create HIPAA compliance complexity and data integrity challenges. Managing patient records across primary care, behavioral health, and multiple clinic locations requires robust file integrity monitoring without disrupting clinical workflows.","FQHC status indicates federal HIPAA compliance requirements | Active behavioral health hiring suggests service expansion | Multi-site operations (Wisconsin Ave location, mobile health center) | Medicaid Innovation Collaborative participation | 81 employees across locations | MyChart patient portal in use",https://www.linkedin.com/company/16244704|https://hhsil.com,100,false,1,1,clinical_admin
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Henry J. Austin Health Center,Henry J. Austin Health Center,Henry J. Austin Health Center,heuristic,henryjaustin.org,https://www.linkedin.com/company/henry-j-austin-health-center,"Henry J. Austin Health Center (HJAHC) is a Federally Qualified Health Center (FQHC) in Trenton, New Jersey, providing community-based, affordable primary healthcare services since 1969. The non-profit 501(c)(3) organization serves predominantly uninsured and underserved populations across multiple locations.","Healthcare services delivery - provides adult medicine, pediatrics, women's health, dental care, behavioral health, pharmacy services, chronic care management, and community health programs","Underserved and uninsured populations in Trenton, NJ area; community members requiring affordable primary care","Multi-site clinic operations with 135 employees across multiple locations create significant HIPAA compliance and ePHI integrity challenges. As an FQHC, they face federal compliance requirements,340B pharmacy program audits, and need to protect patient data across distributed locations. Lightweight, agentless file integrity monitoring would align with their need for non-intrusive compliance verification without taxing limited IT resources.","Active hiring for clinical and administrative roles | COVID-19 vaccine administration (10,000+ doses) | Community health fair during National Health Center Week | Multi-site operations with multiple clinic locations | Research programs and residency training",https://www.linkedin.com/company/henry-j-austin-health-center|https://planetprinceton.com/2021/05/06/reaching-the-underserved-henry-j-austin-health-center-in-trenton-administers-more-than-10000-covid-19-vaccines/,100,false,2,2,executive_owner | generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Herald Christian Health Center,Herald Christian Health Center,Herald Christian Health Center,heuristic,hchcla.org,https://www.linkedin.com/company/herald-christian-health-center,"Herald Christian Health Center (HCHC) is a non-profit Federally Qualified Health Center (FQHC) and Patient Centered Medical Home (PCMH) licensed by the California Department of Health Care Services, providing medical, dental, optometry, behavioral health, and enrollment services to the community.","HCHC provides community healthcare services including primary care, dental, optometry, behavioral health, and acupuncture, along with a patient portal for EHR access.","HCHC serves underserved communities in Los Angeles and San Diego counties, providing low-cost and free medical and mental health services.","As an FQHC handling ePHI across multiple service lines (medical, dental, optometry, behavioral health), HCHC faces HIPAA compliance burden and ePHI integrity monitoring challenges across their multi-location operation with limited IT resources (78 employees). The patient portal indicates digital health infrastructure that requires file integrity monitoring to protect ePHI.","FQHC designation|PCMH certified|Multi-service clinic (medical, dental, optometry, behavioral health)|Patient portal live|ePHI across multiple departments",linkedin_company|site_pages,100,false,4,4,generic_management | hr_admin | operations | technical_it
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Heritage Health,Heritage Health,Heritage Health,heuristic,myheritagehealth.org,https://www.linkedin.com/company/dirne-community-health-center,"Heritage Health is a non-profit 501(C)(3) Federally Qualified Health Center (FQHC) providing integrated medical, dental, and behavioral health services to nearly 26,000 patients across North Idaho. Operating since 1985, it serves as a community-owned healthcare resource governed by a patient-majority board of directors.","Integrated healthcare services including primary medical care, dental care, behavioral health services, and a Center for Healthy Living, with patient portal access via athenahealth and online scheduling/billing capabilities.","Underserved and vulnerable patient populations in North Idaho, including homeless individuals and community members requiring affordable, comprehensive healthcare. Multi-site clinic operations serving rural and community health needs.","Multi-site FQHC operations with behavioral health services create significant HIPAA compliance burden and ePHI integrity challenges. Expanding operations and diverse service lines (medical, dental, behavioral health) increase attack surface for sensitive patient data across distributed locations. Community health center status may create resource constraints for robust file integrity monitoring and compliance infrastructure.",Expanding operations and consolidating sites in 2024|Behavioral health services for vulnerable populations including homeless|Patient portal via athenahealth EHR|Non-profit FQHC status with community governance|Multi-location service delivery across North Idaho,https://cdapress.com/news/2024/dec/22/bits-heritage-health-expanding-operations/|https://myheritagehealth.org/|https://16899.portal.athenahealth.com,100,false,1,1,executive_owner
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,HHM Health,Hhm Health,Hhm Health,heuristic,linktr.ee,https://www.linkedin.com/company/hhmhealth,"HHM Health is a Federally Qualified Health Center (FQHC) providing affordable, comprehensive medical services to underserved communities in Dallas and Mesquite, Texas. The organization serves as a medical home for low-income residents, the working poor, and those at risk of homelessness in the Dallas area.","Community-based healthcare services including primary care, vision services, behavioral health, and coordination with external diagnostic and surgical providers","Underserved populations in Dallas area, low-income families, working poor, Medicaid/Medicare patients, community health organizations","Multi-site FQHC operations requiring HIPAA-compliant infrastructure with ePHI integrity monitoring across Dallas and Mesquite locations, likely facing resource constraints typical of community health centers serving high-poverty populations",Multi-site operations (Dallas and Mesquite)| Community health focus with behavioral health services| Volunteer recruitment indicates workforce scaling| Annual fundraising event (Healing Hands Luncheon) shows community engagement,LinkedIn Company Profile (10393784)| LinkedIn Posts,100,false,8,8,executive_owner | generic_management | operations
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,High Plains Community Health Center,High Plains Community Health Center,High Plains Community Health Center,heuristic,highplainschc.net,https://www.linkedin.com/company/high-plains-community-health-center,"High Plains Community Health Center is a Federally Qualified Health Center (FQHC) serving Southeast Colorado, providing comprehensive medical, dental, and behavioral health services to patients regardless of their ability to pay. The organization operates with approximately 66 employees and maintains a patient portal for ongoing care management.","Community health center services including primary medical care, dental care, behavioral health services, Title X family planning, interpreter services, and parenting support programs","Underserved populations in Southeast Colorado requiring affordable, comprehensive healthcare; patients seeking primary care to avoid emergency room visits","As an FQHC handling ePHI, High Plains faces HIPAA compliance requirements and would benefit from file integrity monitoring to protect ePHI data. Their multi-service operations (medical, dental, behavioral health) create complex data environments requiring robust compliance monitoring. The patient portal and electronic health records infrastructure suggests digital asset protection needs for sensitive patient data.","Actively hiring clinical staff (CMO, Dentist, Behavioral Health Provider, Dental Hygienist) | Operates patient portal for digital engagement | Corporate compliance page referenced on website | Sliding scale fee program indicates focus on underserved populations",https://www.highplainschc.net/ | https://www.linkedin.com/jobs/search?geoId=92000000&f_C=16071922,100,false,1,1,generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Holyoke Health Center,Holyoke Health Center,Holyoke Health Center,heuristic,hhcinc.org,https://www.linkedin.com/company/holyoke-health-center-inc-,"Holyoke Health Center is a Federally Qualified Community Health Center (FQHC) founded in 1970, serving over 24,000 patients annually in the greater Holyoke, MA area. The organization provides integrated primary medical, dental, behavioral health, and pharmacy services, including specialized programs for chronic conditions such as diabetes, HIV, and asthma.","Holyoke Health Center offers primary medical care, dental care, behavioral health services, pharmacy (340B), vision center, HIV/AIDS care, substance abuse recovery services, and community health programs.","FQHCs and community health centers requiring HIPAA-compliant infrastructure, multi-site clinic operations, and protection of sensitive patient data including ePHI, HIV records, and behavioral health information.","As an FQHC handling highly sensitive patient data including HIV status, behavioral health records, and substance abuse information (subject to both HIPAA and 42 CFR Part 2), Holyoke Health Center faces significant compliance and data integrity challenges. The organization likely needs robust file integrity monitoring to protect ePHI, ensure audit compliance, and detect unauthorized access to patient records across their integrated care environment.","Community health center with 253 employees | Active in local coalition building (Advancing Chicopee Together) | Hosts residency programs (medical, dental, pharmacy) | Operates 340B pharmacy | MyChart patient portal in use",https://hhcinc.org | https://www.linkedin.com/company/3492238,100,false,1,1,generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Hope Health Ellis County,Hope Health Ellis County,Hope Health Ellis County,heuristic,hopehealthtx.org,https://www.linkedin.com/company/hopehealthelliscounty,"Hope Health Ellis County is a Federally Qualified Health Center (FQHC) serving the Waxahachie and Ellis County community with comprehensive, patient-centered healthcare regardless of income or payment ability. The organization operates multiple clinic locations and is transitioning to a new, expanded facility.","Comprehensive primary healthcare services including telehealth, patient portal, billing portal, and community outreach programs such as a 24/7 infant diaper bank.","Underserved populations in Ellis County, TX requiring affordable healthcare; patients seeking comprehensive care regardless of insurance status.","Multi-site FQHC operations with distributed ePHI across NextGen EHR systems, patient portal, and telehealth platforms create HIPAA compliance complexity and heightened data integrity monitoring requirements across locations.",NextGen EHR deployment confirmed (patient portal + billing)|Multi-location operations (Waxahachie HQ + community sites)|Telehealth services active|New facility expansion underway|Active hiring indicates growth|Community health focus with limited resources,https://hopehealthtx.org/|https://www.waxahachiesun.com/open/a-calling-to-care-for-children/article_60fd92fa-749a-11ef-82bc-2f260d90934f.html|https://pxpportal.nextgen.com/hopehealth-24885/portal/#/user/login,100,false,1,1,generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Hurtt Family Health Clinic,Hurtt Family Health Clinic,Hurtt Family Health Clinic,heuristic,hurttclinic.org,https://www.linkedin.com/company/hurttfamilyhealthclinic,"Hurtt Family Health Clinic is a mid-sized FQHC in Santa Ana, California delivering comprehensive whole-person primary care, behavioral health integration, and oral health services. The clinic employs approximately 63 staff and serves the broader community with a mission rooted in faith-based values.","Primary care services, integrated behavioral health, oral health integration, community health services",Underserved populations in Orange County requiring comprehensive primary care; patients seeking whole-person integrated health services,HIPAA compliance and ePHI integrity protection across expanded multi-site operations; file integrity monitoring for patient data across multiple clinic locations; compliance with healthcare regulations as they scale operations,Recent Santa Ana expansion | Integrated behavioral health services | Whole-person care model including oral health | Community health center operations | Mid-sized FQHC with 51-200 employees,https://www.hurttclinic.org/ | https://www.linkedin.com/company/18052319 | https://www.ocregister.com/2014/11/08/family-health-center-expands-santa-ana-operations/,100,false,1,1,executive_owner
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Hyndman Area Health Center,Hyndman Area Health Center,Hyndman Area Health Center,heuristic,hyndmanhealth.org,https://www.linkedin.com/company/hyndman-area-health-center-inc.,"Hyndman Area Health Center, Inc. is a Federally Qualified Health Center (FQHC) providing comprehensive healthcare services across six locations in rural Pennsylvania, including Hyndman, Bedford, Richland, Everett, Johnstown, and a behavioral health location.","Multi-service healthcare delivery including Family Medicine, Dental Health, Chronic Care Management, Pediatrics, Women's Health, Occupational Health, Dermatology, Behavioral Health, Telemedicine, and Teledentistry. Uses eClinicalWorks cloud-based EHR platform.","Rural and underserved patient populations in Pennsylvania, serving Medicaid, Medicare, and uninsured patients across multiple clinic locations. FQHC model focused on community health.",Multi-site FQHC operations create distributed HIPAA compliance challenges. EHR data integrity (ePHI) protection across cloud platform and patient portal. UDS+ reporting requirements demand data accuracy. Rural healthcare delivery strains IT and compliance resources.,eClinicalWorks cloud EHR user | Completed UDS+ submission capability | 6 clinic locations | Multiple service lines including behavioral health | Patient portal active (eClinicalWorks) | Rural healthcare transformation focus,https://hyndmanhealth.org/ | https://www.businesswire.com/news/home/20260312382722/en/eClinicalWorks-AI-and-Cloud-Powered-Solutions-Drive-Rural-Healthcare-Transformation-at-Hyndman-Area-Health-Center | https://www.businesswire.com/news/home/20240926670569/en/eClinicalWorks-Becomes-One-of-the-First-EHRs-to-Complete-UDS-Submission-Setting-a-New-Standard-in-Healthcare-Reporting,100,false,2,2,clinical_admin | executive_owner
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Idaho Community Health Center Association,Idaho Community Health Center Association,Idaho Community Health Center Association,heuristic,idahochc.org,https://www.linkedin.com/company/idahocommunityhealthcenterassociation,"The Idaho Community Health Center Association (ICHCA) is a non-profit membership association that represents and supports Idaho's 15 community health centers. Founded in 1983, it serves as the state's primary care association, providing training, technical assistance, advocacy, and group purchasing resources to its member centers.","ICHCA does not sell software or products; it provides membership services including advocacy, workforce development, training, technical assistance, quality improvement support, and group purchasing programs for its member community health centers.","ICHCA serves as a representative body for Idaho's 15 community health centers (FQHCs), which provide healthcare to rural and underserved populations. The actual FQHCs it represents would be the end users of file integrity monitoring solutions.","As an association, ICHCA itself does not handle ePHI or require file integrity monitoring. However, its member FQHCs would face HIPAA compliance requirements, ePHI integrity concerns, multi-site clinic operations across rural Idaho, and potential operational bottlenecks around EHR systems and compliance monitoring.",ICHCA received 2025 Coverage and Care Grant from Cambia Health Foundation | Actively hiring Accounts Payable/Payroll Specialist | Provides workforce development and apprenticeship programs | Offers group purchasing resources to member centers,https://www.idahochc.org | https://www.linkedin.com/company/idaho-community-health-center-association,100,false,4,4,executive_owner | generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Illinois Primary Health Care Association,Illinois Primary Health Care Association,Illinois Primary Health Care Association,heuristic,iphca.org,https://www.linkedin.com/company/illinois-primary-health-care-association,"Illinois Primary Health Care Association (IPHCA) is a nonprofit membership organization representing and supporting Federally Qualified Health Centers (FQHCs) across Illinois, serving over 390 community health center sites that provide care to 1.4 million patients.","IPHCA offers recruitment services, group purchasing programs, training and education, advocacy, data and research resources, and workforce development support to community health centers throughout Illinois.","IPHCA serves as an aggregator and advocate for Illinois FQHCs, making them an influential channel or partner for vendors targeting the FQHC market, rather than an end-user of clinical IT solutions.","As an association supporting multiple FQHCs, IPHCA likely faces challenges around helping member health centers maintain HIPAA compliance and ePHI integrity while managing resource constraints across diverse clinic operations - a pain point where file integrity monitoring and compliance solutions could add value.",IPHCA is active in behavioral health and SUD resources for member centers|Presence of risk management and emergency preparedness focus on website|Active podcast series covering clinical topics including addiction medicine|Group purchasing through CWPurchasing indicates centralized vendor evaluation,https://www.iphca.org/|https://www.linkedin.com/company/28609160,100,false,4,4,executive_owner | generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Imperial Beach Community Clinic,Imperial Beach Community Clinic,Imperial Beach Community Clinic,heuristic,ibclinic.org,https://www.linkedin.com/company/imperial-beach-community-clinic,"Imperial Beach Community Clinic (IBCC) is a Federally Qualified Health Center (FQHC) serving the San Diego area since 1971, providing comprehensive medical services including adult/family medicine, dental, pediatric, prenatal, behavioral health, and MAT programs. The clinic operates as a member of HCP (likely a health network) and recently appointed Santos Vera as new CEO.","Healthcare services including primary care, dental, behavioral health, and medication-assisted treatment across multiple service lines.","Underserved communities in San Diego County requiring comprehensive, affordable healthcare services; patients seeking community health center care.","As an FQHC handling ePHI with 54 employees and multi-location operations, IBCC faces HIPAA compliance obligations and data integrity monitoring challenges. The clinic uses eClinicalWorks EHR (evidenced by patient portal URL), which requires robust file integrity monitoring to protect patient records and ensure regulatory compliance across their diverse service lines.","New CEO appointment (Santos Vera) indicates potential operational changes|54 employees suggests mid-size FQHC with moderate IT infrastructure|eClinicalWorks EHR in use implies standard EHR footprint|Community health center model requires HIPAA compliance across all patient data|Multi-service operation (medical, dental, behavioral health) increases data protection complexity",https://www.prnewswire.com/news-releases/imperial-beach-community-clinic-ibcc-announces-new-chief-executive-officer-301460948.html|https://ibclinic.org/|https://mycw222.ecwcloud.com/portal26720/jsp/100mp/login%5Fotp.jsp,100,false,1,1,finance
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Indiana Health Centers,Indiana Health Centers,Indiana Health Centers,heuristic,indianahealthonline.org,https://www.linkedin.com/company/indiana-health-centers,"Indiana Health Centers, Inc. (IHC) is a Federally Qualified Health Center (FQHC) that has provided high-quality, affordable, patient-centered health care to underserved areas of Indiana since 1977. IHC operates ten health centers in seven different Indiana counties and provides care to the migrant population with a mobile unit during harvest season.","IHC provides medical, dental, behavioral health care, case management, WIC, pharmacy, substance use disorder services, and chiropractic care to all patients regardless of ability to pay, serving Medicaid, Medicare, HIP, commercial insurance, and uninsured patients on a sliding fee scale.","Underserved populations in Indiana requiring affordable healthcare; patients with Medicaid, Medicare, or no insurance; migrant worker populations; multi-county Indiana residents seeking integrated medical, dental, and behavioral health services.",Multi-site clinic operations across 10 locations in 7 counties create distributed ePHI storage challenges and HIPAA compliance complexity. Using eClinicalWorks EHR suggests need for file integrity monitoring across clinical systems handling sensitive patient data. The 340B program exemption advocacy indicates operational budget sensitivity and regulatory compliance focus.,eClinicalWorks Business Optimizer implementation for efficiency gains | Governor Braun exempted IHC from 340B program changes protecting patient access | New pediatric provider Dr. Genevieve Carnero added to Jackson County clinic | National Infant Immunization Week commitment showing preventive care focus | Jackson County clinic grand opening completed post-COVID delays,https://www.businesswire.com/news/home/20230523005351/en/78-Provider-Indiana-Health-Centers-Reports-Significant-Increase-in-Efficiency-Using-eClinicalWorks-Business-Optimizer | https://www.linkedin.com/company/indiana-health-centers-inc | https://indianahealthonline.org/,100,false,3,3,finance | operations | security_compliance_risk
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Indiana Primary Health Care Association,Indiana Primary Health Care Association,Indiana Primary Health Care Association,heuristic,indianapca.org,https://www.linkedin.com/company/indiana-primary-health-care-association,The Indiana Primary Health Care Association (IPHCA) is a non-profit organization organized in 1982 that advocates for quality health care for Indiana residents and supports the development of community-oriented primary care initiatives through Community Health Centers (CHCs). IPHCA serves as the primary care association representing Indiana's network of Federally Qualified Health Centers.,"IPHCA provides advocacy, policy representation, workforce development programs, clinical integration support, value-based care framework guidance, and preferred partner programs for its member Community Health Centers. The association also operates the Indiana Quality Improvement Network (IQIN) and manages the IQIN-UDS Dashboard for performance tracking.","IPHCA represents and supports Indiana's network of Community Health Centers (FQHCs), which provide affordable, accessible primary care to underserved populations. For Alertica, IPHCA member FQHCs would be the end users requiring file integrity monitoring and compliance monitoring solutions.","IPHCA and its member FQHCs face HIPAA compliance obligations and ePHI integrity monitoring requirements across multi-site clinic operations. With value-based care transition, these organizations need compliant, lightweight security solutions that won't impede clinical workflows. Recent 340B legislative challenges and clinical integration network launches indicate operational complexity requiring unobtrusive security tooling.","Governor Braun exempted Indiana FQHCs from proposed 340B changes, protecting 800,000+ patients | IPHCA launched Clinically Integrated Network of Indiana to improve statewide care delivery | IPHCA actively involved in value-based care transformation initiatives | PCA leaders recently discussed community health center positioning in value-based care models",https://www.prnewswire.com/news-releases/governor-braun-protects-indiana-health-centers-by-exempting-fqhcs-from-proposed-340b-changes-302751998.html|https://www.prnewswire.com/news-releases/the-new-clinically-integrated-network-of-indiana-launches-to-improve-access-quality-and-affordability-of-healthcare-statewide-302314160.com|https://www.linkedin.com/jobs/search?geoId=92000000&f_C=1886496,100,false,1,1,generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,InterCare Community Health Network,Intercare Community Health Network,Intercare Community Health Network,heuristic,intercare.org,https://www.linkedin.com/company/intercare-community-health,"InterCare Community Health Network is a not-for-profit federally qualified health center headquartered in Bangor, Michigan, providing primary care, dental, mental health, and pharmacy services across multiple western Michigan locations. The organization employs approximately 223-400 medical, dental, and behavioral health professionals focused on disease prevention, wellness, and chronic condition management.","Federally qualified health center services including primary medical care, dental care, behavioral health services, pharmacy, and walk-in clinic urgent care services.","Underserved communities in western Michigan requiring accessible healthcare; patients seeking walk-in urgent care services; individuals needing integrated medical, dental, and mental health services.","Multi-site FQHC operations with HIPAA-regulated ePHI data across distributed locations using eClinicalWorks EHR and cloud-based patient portals creates significant file integrity and compliance monitoring challenges, particularly around ePHI protection across clinic networks.",FQHC with 200-500 employees | Multiple clinic locations | Uses eClinicalWorks EHR (mycw129.ecwcloud.com) | Cloud-based patient portal | Has privacy notice | Walk-in clinic services operational,https://intercare.org | https://www.linkedin.com/jobs/search?geoId=92000000&f_C=6177491 | https://bentonspiritnews.com/care-now-walkin-service-at-intercare-offers-emergency-services-so-you-don-p7912-100.htm | https://bentonspiritnews.com/womens-health-walkin-clinic-available-at-intercare-community-health-netwo-p7960-100.htm,100,false,3,3,finance | generic_management | hr_admin
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Intermountain Health St. James Hospital,Intermountain Health St. James Hospital,Intermountain Health St. James Hospital,heuristic,imh.wd5.myworkdayjobs.com,https://www.linkedin.com/company/st.-james-healthcare-inc.,"Intermountain Health St. James Hospital is a community hospital located in Butte, Montana, operating as part of the larger Intermountain Health healthcare system. The facility provides general acute care medical services including emergency care, cardiac rehabilitation, and sports medicine to the local community.","Intermountain Health St. James Hospital offers healthcare services including emergency medical care, cardiac rehabilitation, orthopedic/sports medicine, and general hospital inpatient and outpatient services to Butte, Montana residents.","The hospital serves patients in Butte, Montana and surrounding Silver Bow County communities, providing general acute care and specialty rehabilitation services to local residents.","As a mid-sized community hospital within a larger health system, St. James likely faces typical rural/mid-market hospital compliance challenges including HIPAA/HITECH compliance for ePHI, EHR system integration across multi-location Intermountain operations, and file integrity monitoring for sensitive patient data systems.",LinkedIn company profile shows community engagement through health awareness content|Intermountain Health system affiliation indicates potential enterprise-level EHR footprint|Healthcare employer with compliance obligations,https://www.linkedin.com/company/16082036,100,false,2,2,executive_owner | generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,International Community Health Services,International Community Health Services,International Community Health Services,heuristic,ichs.com,https://www.linkedin.com/company/international-community-health-services,"International Community Health Services (ICHS) is a nonprofit community health center and FQHC providing affordable, culturally-appropriate healthcare to over 28,300 patients annually in Seattle and King County, serving Asian, Native Hawaiian, Pacific Islander, and other underserved communities. Founded in 1973, it is the largest such community health center in Washington state with 328 employees across multiple clinic locations.","Comprehensive primary care, dental care, telehealth, after-hours care, and preventive health services with multilingual support and sliding scale billing","Underserved and underinsured patients in diverse communities; likely serves patients with Medicare, Medicaid, and those qualifying for sliding scale discounts; operates as a federally qualified health center","As an FQHC handling ePHI across multiple sites with a MyChart/EHR system, ICHS faces HIPAA compliance requirements and file integrity monitoring needs for patient data protection. Multi-site operations, diverse language accessibility, and community health focus create operational complexity requiring lightweight, agentless security solutions that won't disrupt clinical workflows.",Active hiring for integrated project manager and care coordinators suggests multi-site expansion | Mobile medical van partnership indicates service growth | After-hours clinic expansion shows demand for extended access | MyChart portal indicates EHR/Epic usage | Strong community event participation reflects mission-driven operations,https://www.linkedin.com/company/40765 | https://ichs.com | https://nwasianweekly.com/2024/10/ichs-after-hours-clinic-see-you-after-5/ | https://www.thefactsnewspaper.com/post/wellpoint-washington-provides-mobile-medical-van-to-ichs-new-south-king-county-service-location,100,false,1,1,hr_admin
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Isaiah House Treatment Center,Isaiah House Treatment Center,Isaiah House Treatment Center,heuristic,isaiah-house.org,https://www.linkedin.com/company/isaiah-house-treatment-center,"Isaiah House Treatment Center is a nonprofit, faith-based, CARF-accredited substance use disorder treatment provider operating multiple residential, outpatient, and recovery housing programs across Kentucky, with additional primary care services through its affiliated Community Health Center.",,"[ Begin Your Journey ](https://isaiah-house.org/home/) [ ![](https://isaiah-house.org/wp-content/uploads/2026/04/IHCHC-Logo-e1776959902482.png) ](http://ihchc.org/) ## Compassionate, Comprehensive Medical Care for Your Everyday Health Needs.",,"Hiring page present on LinkedIn company profile. | LinkedIn follower count: 3783. | Recent LinkedIn post: This week’s Graduate Spotlight shines on our two incredible speakers from Saturday’s long-term graduation ceremony: James Aull and Gwinn Taylor! Both James and Gwinn have put in the work to complete their programs, and t | Recent news result: Carrollton native, veteran Cody Maiden finds purpose through recovery at Isaiah House",harvest:company.jobSearchUrl | harvest:company.followerCount | harvest:company-posts | serper:news,75,false,2,2,executive_owner | finance
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,"ITO Health, PBC",Ito Health,Ito Health,heuristic,itohealth.org,https://www.linkedin.com/company/itohealth,"ITO Health, PBC is a Public Benefit Corporation founded in 2024 in Providence, Rhode Island, that builds human-centric healthcare software tools to help care workers and benefits specialists connect patients to eligibility-based programs such as Medicaid, SNAP, and housing support.","Suite of products (HealthBase, HealthWorks, MediKey, HealthEligible) providing eligibility decision support, enrollment and recertification workflows, care coordination, and compliance-ready outcome tracking for clinicians, service agencies, and government health programs.","Healthcare care teams, clinicians, service agencies, government agencies, and hospitals serving patients requiring benefits enrollment and eligibility navigation, particularly those serving Medicaid-eligible populations.","Complex fragmented eligibility systems requiring workers to toggle between seven disconnected systems with 45-minute average screening times, leading to 70% of eligible individuals failing to complete enrollment.",Public Benefit Corporation founded 2024 | HIPAA Compliant | 18 employees | Handles patient eligibility data and social determinants of health information | Partners with Maine Hospital Association and Rhode Island DOH | Rule-based auditable systems storing sensitive beneficiary data,https://itohealth.org | https://www.linkedin.com/company/ito-health,100,false,2,2,executive_owner | security_compliance_risk
